,claim,claim_veracity
349,Barack Obama was happily photographed holding a T-shirt with revolutionary Ernesto Che Guevaras face on it.,0
350,Three in four low-income workers dont have any paid sick days available.,1
351,Tom Leppert Says we brought crime rate down by 30 percent when he was mayor of Dallas.,1
352,"Lee Fisher once said, I never met a gun control bill I didnt like.",0
353,It is truethat we know that ISIS is present in Ciudad Juarez (Mexico),0
354,"A Georgia religious freedom bill would help Catholic institutions that, under Obamacare, could be forced to provide abortion-inducing drugs.",0
355,Recent reports state that the U.S. Customs and Border Protection has apprehended several members of known Islamist terrorist organizations crossing the southern border in recent years.,1
356,"Barack Obama got more campaign contributions from Fannie Mae and Freddie Mac ""than any other member of Congress, except for the Democratic chairmen of the committee that oversees them.""",1
357,State workers have not had across-the-board raises in six years.,1
358,"Mitch McConnell opposed ""legislation to create and protect Kentucky jobs . . . help for the unemployed. . . health care for Kentucky's children,"" and ""fair pay for women.""",0
359,Congressman Perriello voted in lock step with Nancy Pelosi 90 percent of the time.,1
360,Students who receive free or reduced lunch are performing just as well as students who do not.,0
361,We have the fewest people employed in this country since 1979.,0
362,"Students In Fla. High School Forced To Recite Islamic Prayer, Make Prayer Rugs.",0
363,"In Congress, (Cresent Hardy) voted to defund DACA.",0
364,Dan Kapanke Says protesters at the Wisconsin state Capitol on the night the state Senate passed collective bargaining changes damaged the windshield of his car.,0
365,Dick Cheney Says Mike Enzi is getting about 84 percent of his campaign funds from Washington-based PACs. Thats more than any senator of either party.,1
366,More than half of all drivers licenses issued in California this year have gone to illegal aliens.,1
367,The first installment of health care reform ... will raise the deficit by $250 billion.,1
368,We borrow a million dollars every minute.,1
369,"Now remember, property taxes went up 70 percent in the 10 years before I became governor.",1
370,"The polling shows over and over again that, unlike Donald Trump, that with me as the nominee, we beat Hillary Clinton.",0
371,Virginia ranked near the bottom of the nation 50 years ago in per capita income but is in the top 10 today. It had a very low rate of higher education attainment but is now above the national average.,0
372,A small business in my district needed 31 different permits and fees just to be able to expand.,1
373,Scientists are questioning the original idea that man-made global warming is what is causing the climate to change. (It is) more and more being put into question.,0
374,"In Ohio, more than half the providers of safe and legal abortion have had to shut down since Gov. John Kasich took office in 2011.",0
375,Two-thirds of the federal budget is permanent law ... its permanently appropriated.,1
376,Barack Obamas recess appointment of Richard Cordray is precisely what then-Sen. Obama claimed would be the wrong thing to do.,0
377,I was gone when there was a red line against Syria.,0
378,ISIS didnt exist when my brother was president. Al-Qaida in Iraq was wiped out when my brother was president.,0
379,A construction worker whos making $50 or $60 grand a year shouldnt be paying higher tax rates than the guy whos making $50 million a year. And thats how its working right now.,1
380,States with the most gun laws tend to have the fewest gun deaths.,1
381,"High-speed rail would have created 60,000 jobs.",0
382,"As speaker, Gingrich even supported taxpayer funding of some abortions.",1
383,The average age a child is trafficked into the commercial sex trade industry is between 11 and 14 years old.,1
384,"Were. . . keeping and creating jobs in our state. From American Greetings, to Wendys, to Diebold, weve gone to their doorsteps to keep jobs right here in Ohio.",1
385,"The last quarter, it was just announced, our gross domestic product was below zero. Who ever heard of this? Its never below zero.",0
386,The lieutenant governor has the power to be an economic ambassador and negotiate on economic development,1
387,Fidel (Castro) has made his preferences known in the campaign and had some very unkind things to say about me.,1
388,Newt Gingrich said Spanish is the language of the ghetto.,1
389,Were losing as many people to heroin and opioid overdoses as we lost to the AIDS epidemic at its peak.,0
390,"The median income of a middle class family went down $2,100 from 2001 to 2007.",1
391,Bill Nelson voted for higher taxes 150 times.,0
392,"Even our attorney general who is a strong Democrat, she has said that we need causation in our workers comp system. Thats the No. 1 thing pushing our manufacturing jobs out of Illinois.",1
393,PolitiFact listed Governor Scott Walker of Wisconsin as the Governor who told the most lies and our own untruthful Governor Chris Christie made it into Politifacts top five of Lie - en Governors.,0
394,"As governor, Mike Huckabee supported higher income taxes, sales taxes, gas taxes, grocery taxes, tobacco taxes, beer taxes, Internet taxes, nursing home bed taxes.",0
395,"In Cranston, it costs $5,000 to $6,000 to send out community notifications on just one Level 3 sex offender.",0
396,"In every state, women are paid less than men.",1
397,Florida ranks last in the ratio of employees to residents...And Florida is dead last in the nation in state employee payroll expenditures per resident.,1
398,"Saystheres 400,000 anchor babies born in the United States a year, which areindividuals coming to our country and having their children so their children can be U.S. citizens.",0
399,A vast majority of the production in the United States comes from small independent oil and gas companies.,1
