,claim,claim_veracity
368,Pictures of people stranded on hospital beds claimed to be Italians not coping with the pressures of COVID-19 cases. India should learn from Italy's mistakes and not step out of the house in the 21-day lockdown,0
369,"Some of the worst viral disease outbreaks in recent years  SARS, Ebola and likely coronavirus  originated in bats, a new study has proposed an answer to why diseases that originate in bats are so deadly.",0
370,Coronavirus: John Lewis Partnership axes staff bonus as it slumps to 635m loss,1
372,Covid-19 totally confused about what its allowed to do where,0
373,Coronavirus: 'COVID-19 only takes white people': Researchers battle disease myths in South Africa,1
374,For data observers one key takeaway is that the lag in reporting deaths may vary widely between states that use the different methods.,1
375,It's not entirely clear how the record numbers of new cases will translate into deaths from COVID-19.,1
376,"Image of COVID-19 infected Indonesian doctor Hadio Ali watching his daughters from a distance as he bids them final goodbye, the image is said to be posted by his wife.",0
379,Schedules for the sale of milk newspapers grocery and medical stores have been issued by the Mumbai Police commissioner.,0
382,U.S. pediatric COVID-19 cases have jumped 90% in 4 weeks.,1
384,The variation between states/territories is also fascinating. DC told the Washington Post it doesn't report probables because it doesn't have any. Delaware meanwhile with a comparable total case count reports nearly 1000 probable cases.,1
385,Goodnight this is where the US stands now :: Stay At Home: 37 States ....Social Distancing: 11 States  Limited Intervention: 1 State,1
386,Mixing aspirin paracetamol honey and lemon cures COVID-19.,0
387,Six coronavirus cases confirmed in Wichita Kansas.,0
389,The Chairman of the Republican Party of Texas said the recovery rate for COVID-19 is 99.9% in Texas. Thats False.,0
390,Dr. Dana Meaney-Delman was a part of the emergency responses to Zika and the Ebola outbreak. Read her experience as she helped take on,1
392,COVID-19 Update   We have 5 new cases of COVID-19 in the community. 4 are Auckland-based and 1 is connected to the 2 Tokoroa cases and is currently in Waikato Hospital.   This brings our total number of active cases to 101.,1
395,COVID-19 will result in tens of thousands of excess cancer deaths according to a new NCI model.,1
397,The departament of Guaviare in Colombia has 10 cases of coronavirus.,0
398,Were still learning about how COVID-19 affects animals but it appears that people can spread the virus to animals in some situations. Until we know more limit contact with pets if you are sick or feeling sick.,1
399,The governor of Sao Paulo contracted COVID-19 after being vaccinated with the Sinovac Biotech vaccine.,0
400,"Iranian Islamic medicine 'specialist' claims camel urine cures coronavirus infections iran"". Arab News",0
401,The WHO confirmed asymptomatic persons can't transmit the coronavirus and are not infectious,0
403,"Says Alexandria Ocasio-Cortez tweeted, Its vital that Governors maintain restrictions on businesses until after the November Elections because economic recovery will help Trump be re-elected. A few business closures or job losses is a small price to pay to be free from his presidency.",0
404,Video clip of a massive stadium converted into a graveyard claimed to be scenes from Italy related to the ongoing COVID-19 outbreak.,0
406,Bollywoof actor Aamir Khan has anonymously donated Rs 15000 to people living in a slum.,0
408,"Patients who die in hospitals are ""intubated"" to ""explode their lungs.""",0
410,High levels of testing sustained over a period of time in widespread areas enable to diagnose cases early and facilitate seamless isolation and hospitalisation. This eventually leads to low mortality rate.,1
411,An Instagram post is claiming Covid-19 tests tainted with coronavirus have been in circulation for many months.,0
413,When will a Covid-19 vaccine be available to the public? No one's sure yet but the target is sometime in early 2021.,1
414,If you had COVID-19 and will not have a test to see if you are still contagious only leave your sick room and home when ALL of the following are true: No fever for at least 72 hours (3 days) Other symptoms have improved It has been 7 days since you started feeling sick,1
415,133 people linked to the cluster have been moved to the Auckland facility including 65 positive cases.    There are 6 people receiving Hospital care for COVID-19. 1 is in Auckland City Hospital 4 are in Middlemore and 1 is in Waikato Hospital.,1
416,While addressing the nation PM Mahinda Rajapaksa stated that opposition did not support the supplementary budget proposal for COVID-19 relief measures hence there is no point in reconvening the Parliament.,0
418,According to the latest official figures there have been a further 18 COVID-related deaths and 3899 new COVID-19 cases in the UK. For the latest coronavirus updates click below ,1
419,MA's case is instructive on why this is important. MA reported a cumulative 92 cases Tuesday. Wednesday's total went up only to 95. Is that because they didn't test many people (bad) or they tested a lot and only got three positives (good)?,1
420,"Chief executive of Tesco Dave Lewis encourages people to ""continue to buy as normal"" amid fears the new COVID-19 restrictions could lead to panic buying.",1
421,NEWS! Nobody north of Watford has caught Coronavirus because they're too hard,0
422,Our total number of confirmed cases of COVID-19 is now 1172 which is the number we report to the World Health Organization.,1
423,Mouthwash kills and cures the new coronavirus,0
424,Alabama Town Fights PAN-demic,0
425,Yesterday our laboratories completed 3007 tests bringing the total number of tests completed to date to 291994.,1
426,The latest CDC COVIDView report summarizes new data on COVID19-like illnesses hospitalization rates and deaths.,1
428,Congress MP Dr. Shashi Tharoor praised LDF government in Kerala India for their COVID-19 relief work.,0
429,Social media posts claim that actors were caught in the act staging fake COVID-19 cases.,0
430,It really is tough trying to enforce restrictions. Mayor of Liverpool Joe Anderson explains the difficulties of enforcing COVID-19 rules in the city and says Merseyside Police are working really hard.,1
