,claim,claim_veracity
476,Drinking alcohol does not protect you against COVID-19 and can be dangerous,1
477,COVID-19 virus can be transmitted in areas with hot and humid climates,1
478,Cold weather and snow CANNOT kill the new coronavirus.,1
479,Taking a hot bath does not prevent the new coronavirus disease,1
480,The new coronavirus CANNOT be transmitted through mosquito bites.,1
481,Are hand dryers effective in killing the new coronavirus?,1
482,Ultra-violet (UV) lamps should not be used to disinfect hands or other areas of your skin,1
483,How effective are thermal scanners in detecting people infected with the new coronavirus?,1
484,Do vaccines against pneumonia protect you against the new coronavirus?,1
485,Can regularly rinsing your nose with saline help prevent infection with the new coronavirus?,1
486,Can eating garlic help prevent infection with the new coronavirus?,1
487,"Does the new coronavirus affect older people, or are younger people also susceptible?",1
488,Are antibiotics effective in preventing and treating the new coronavirus?,1
489,Are there any specific medicines to prevent or treat the new coronavirus?,1
490,You can catch coronavirus in swimming pools,0
491,Spraying chlorine or alcohol on the skin kills viruses in the body,0
492,Only older adults and young people are at risk,0
493,Children cannot get COVID-19,0
494,COVID-19 is just like the flu,0
495,Everyone with COVID-19 dies,0
496,Cats and dogs spread coronavirus,0
497,Face masks always protect against coronavirus,0
498,Hand dryers kill coronavirus,0
499,SARS-CoV-2 is just a mutated form of the common cold,0
500,You have to be with someone for 10 minutes to catch the virus,0
501,Rinsing the nose with saline protects against coronavirus,0
502,You can protect yourself by gargling bleach,0
503,Antibiotics kill coronavirus,0
504,Thermal scanners can diagnose coronavirus,0
505,Garlic protects against coronaviruses,0
506,Parcels from China can spread coronavirus,0
507,Home remedies can cure and protect against COVID-19,0
508,You can catch coronavirus from eating Chinese food in the US,0
509,You can catch coronavirus from urine and feces,0
510,The virus will die off when temperatures rise in the spring,0
511,Coronavirus is the deadliest virus known to humans,0
512,Flu and pneumonia vaccines can protect against COVID-19,0
513,The virus originated in a laboratory in China,0
514,The outbreak began because people ate bat soup,0
515,5G helps SARS-CoV-2 spread,0
516,Drinking alcohol reduces the risk of infection,0
517,Injecting or consuming bleach or disinfectant kills the virus,0
0,How to Enjoy the Fourth of July Weekend Amid the COVID-19 Resurgence,1
1,CDC Expands List of Those with Higher COVID-19 Risks: What to Know,1
2,Feds Warn That Face Mask Exemption Cards Are Fake,1
3,Experts Confident Bidens COVID-19 Response Could Speed Recovery,1
4,Heres Exactly Where We Are with Vaccines and Treatments for COVID-19,1
5,New Study Details the Best Types of COVID-19 Face Masks,1
6,States Are Learning What Happens to COVID-19 Cases If You Reopen Too Early,1
7,What to Know About Potential COVID-19 Treatment Remdesivir,1
8,Fighting Family Burnout During the COVID-19 Crisis,1
9,"Travel Bans, Quarantines Dont Stop COVID-19 Spread, but They Can Delay It",1
10,Learn to Spot Fake Health News with These 5 Tips,1
11,People of Color Face Heightened Risks as COVID-19 Surges Again,1
12,"Not Sure You Have COVID-19? Here Are the Symptoms for Coronavirus, Flu, and Allergies",1
13,FDA Says You Should Avoid These 9 Hand Sanitizers That Contain Toxic Methanol,1
14,"Why COVID-19 Cases, Hospitalizations Are Spiking in California",1
15,More Young People Are Getting COVID-19: What That Means for the Outbreak,1
16,"No, Face Masks Cant Cause CO2 Poisoning",1
17,People More Likely to Keep Their Distance If Youre Wearing a Mask,1
18,Is COVID-19 Triggering Type 1 and Type 2 Diabetes?,1
19,Q&A: Lenox Hill Doctor Discusses Netflix Series and Life in a New York City Emergency Room,1
20,Drug-Resistant Bacteria Can Be Hidden Danger for People with COVID-19,1
21,This Is Far from Over: Why We Need to Learn to Live with COVID-19,1
22,Lifelong Lung Damage: The Serious COVID-19 Complication That Can Hit People in Their 20s,1
23,Does Your Blood Type Increase Your Risk for Coronavirus?,1
24,How COVID-19 Disrupted Education and What Parents Can Do About It,1
25,7 Simple Ways to Protect Yourself from COVID-19 as You Leave Lockdown,1
26,"How This Utah Woman with Diabetes, Asthma, and MS Beat COVID-19",1
27,"CDC Gives Guidelines for Travel, Cookouts",1
28,"Home Monitoring Can Improve Health, Ease Anxiety for COVID-19 Patient",1
29,"Why Your Gym, Dentist, or Hairdresser May Ask You to Sign a COVID-19 Liability Waiver",1
30,The Consequences of Reopening Are Here: COVID-19 Cases on the Rise,1
31,Inexpensive Steroid May Help Treat Sickest COVID-19 Patients: What We Know,1
32,How COVID-19 Affects Children Compared to Adults,1
33,How to Reduce Your COVID-19 Risk During Your Daily Work Commute,1
34,COVID-19 Will Mutate  What That Means for a Vaccine,1
35,5 Simple Tips to Help Manage Social Anxiety After Leaving Lockdown,1
36,Rising COVID-19 in Arizona Could Be Warning Sign as States Reopen,1
37,Is a Hotel a Safe Place During COVID-19? Heres What to Look For,1
38,Why 1 in 4 Parents Are Hesitant to Have Their Children Vaccinated Against the Flu,1
39,Is the New Coronavirus Getting Weaker? What to Know,1
40,Will COVID-19 Finally Get Us to Take Our Diets Seriously?,1
41,"Yes, You Can Get COVID-19 from Someone Without Symptoms",1
42,25% of People Believe Unproven Conspiracy Theories About COVID-19,1
43,Important Cancer Screenings Have Decreased During COVID-19,1
44,"If Youve Been in a Crowd, Should You Get Tested for COVID-19?",1
45,False Hope? What Happens If a COVID-19 Vaccine Isnt Ready by Early Next Year,1
46,Heres Why COVID-19 Can Spread So Easily at Gyms and Fitness Classes,1
47,My Kid Is Immunocompromised. Heres How Life Has Changed During COVID-19,1
48,"Without Lockdowns, Another 60 Million People in U.S. Could Have Developed COVID-19",1
49,"As Businesses Reopen, Here Are Some of the Highest Risk Places for COVID-19",1
50,Nearly 20% of People Have Used Bleach on Food Due to COVID-19,1
51,Researchers Unveil the Best Ways to Lift COVID-19 Lockdowns,1
52,When Can I Start Hanging Out with My Friends Again?,1
53,Hot Weather May Make It Harder for the Coronavirus to Survive on Surfaces,1
54,People with Cancer Have to Choose Between Treatment and COVID-19 Risks,1
55,When Should You Get a COVID-19 Test? What About an Antibody Test?,1
56,Why More People Are Eating Plant-Based Protein During COVID-19,1
57,A Double Bubble Strategy Can Help During COVID-19: Heres How to Do It Properly,1
58,Dr. Anthony Fauci: COVID-19 Will End and We Will Get Control Over It,1
