,claim,claim_veracity
380,KID ROCK UNLOADS On Colin Kaepernick At Packed Fenway Park Concert…Crowd Goes WILD! ,0
381,"Philippine anti-narcotics chief warns of drugs war slowdown, police target assassins",1
382,Philippine lawyers ask Supreme Court to halt 'illegal' war on drugs,1
383, kamala harris takes trump to the black church in scathing takedown of his attacks on black athletes,0
384, Fox News Host Calls GOP Out On Voter ID Laws And Conservatives Go INSANE ,0
385,END OF THE GLOBALIST ERA? Bush and Romney Families Make Big Announcement On 2016 Election,0
386,Teary-Eyed 15-Year-Old Girl BEGS Y’all Qaeda To Leave: ‘I Shouldn’t Have to Be Scared In My Own Hometown’,0
387,"U.S. plays down absence from Moscow talks on Syria, says not 'sidelined'",1
388,LET THEM EAT CAKE: Obama Dines In Parisian Splendor At ‘Working Dinner’ ,0
389,WOOHOO! NEVER TRUMPER Tells Why He’s Jumpin’ on the TRUMP TRAIN ,0
390,"Brazilian prosecutor accuses ex-minister, congressman of money laundering: media",1
391,Two injured in shooting at South Africa's Cape Town airport,1
392,Iran open to talks over its ballistic missile programme: sources,1
393,Mexico plans aid for Puerto Rico after Hurricane Maria,1
394,JUST IN: California School Shooting Leaves Several Dead…Many Wounded ,0
395,Final reckoning approaches for Obama's high court nominee,1
396,Trump reassures farmers immigration crackdown not aimed at their workers,1
397,LT GEN MCINERNEY’S Take On Trump Dossier And Clinton Emails: “Hillary Clinton has violated the espionage act…and should be tried for that”,0
398,Turkish gold trader implicates Erdogan in Iran money laundering,1
399," Trump Whines Because Democrats Are Blocking His Cabinet Nominees, Gets Informed That Karma Is A B*tch",0
400,China pushing billions into Iranian economy as Western firms stall,1
401,REPUBLICANS DON’T NEED A SINGLE DEMOCRAT To Fund Trump’s Border Wall…So What’s The Holdup?,0
402,"I'm no populist, says new leader of Italy's 5-Star",1
403,New York LGBT bar becomes first U.S. monument to gay rights,1
404,Saudi-led coalition to allow cranes into Yemen's Hodeidah port,1
405," Ivanka Defends Malia Obama From Attacks, Her Dad’s Fans Won’t Stop: ‘She Looks Like A Baboon’",0
406, Tennessee Official Resigns In Shame After Saying ‘KKK Is More American Than’ Obama ,0
407,ILLEGAL? THUG WITH 30 PRIOR ARRESTS Steals Ambulance…Runs Over EMT Killing Mother of 5,0
408,"From Syria to North Korea, Tillerson would inherit a messy global situation",1
409, What Obama Said At His First Mosque Visit Will Drive The Right Insane ,0
410,"Trump, China's top diplomat, discuss cooperation, possible Xi meeting",1
411, Trump Campaign Staffer Gets Convicted Of Election Fraud In Michigan,0
412,TAYA KYLE ENDORSES RICK PERRY FOR PRESIDENT – BASHES OBAMA,0
413,HAWKISH DOVE: The Enigma of Donald Trump in Volatile Race to the White House,0
414,Republican N.J. Governor Christie to end White House bid: media,1
415, Democratic Leader Nancy Pelosi Demands Sessions Resign Over Russian Perjury,0
416,Trump says China tried but failed to help on North Korea,1
417,Trump picks white-collar crime lawyer to replace Comey at FBI,1
418,Comedian Adam Carolla Slams NYC Mayor de Blasio’s Statue Commission,0
419, HERO WHO EXPOSED PLANNED PARENTHOOD SAYS UNSEEN VIDEOS ARE “EVEN WORSE”,0
420,"Eleven killed in clashes in Ethiopia's Oromiya region, official says",1
421,NY court dismisses suit to block Cruz White House bid,1
422,Hungary rejects 'dead end street' of ceding powers to EU,1
423,KARMA: GAY PASTOR SUES WHOLE FOODS For “Anti-Gay Slur” On Cake…Didn’t Count On Baker Being Gay ,0
424,"Exclusive: Trump surges in support, almost even with Clinton in national U.S. poll",1
425," Roy Moore Wants To Be Alabama’s Senator, But He Can’t Stop Being A Giant Racist",0
426,China warns against attempts to contain Beijing before Trump visit,1
427,"Trump offers to help Pakistan, calls PM Sharif a 'terrific guy': Islamabad",1
428,"On Inauguration Eve, Trumpsters party in the 'swamp' of Washington",1
429,Castro meets North Korea minister amid hope Cuba can defuse tensions,1
430,"Britain could still reverse Brexit, former minister Heseltine says",1
431," corporate alternative minimum tax threat hits pharma, tech",1
432," Republicans Are Working To Make It LEGAL To Injure, Kill Protesters In North Dakota",0
433,"Exclusive: While advising Trump in 2016, ex-CIA chief proposed plan to discredit Turkish cleric",1
434,U.S. sees business as usual at ports of entry when travel ban starts,1
435,Zimbabwe's Mugabe meets South African envoys at state house: state newspaper,1
436,Lesbians4Hillary? Wait…What About Her Unyielding Support For Traditional Marriage In This Video?,0
437,Indonesian parliament speaker again named suspect in massive graft case,1
438,U.S. Republican VP candidate Pence endorses House Speaker Ryan,1
439, The Republican Jewish Coalition Loves Trump So Much They FINALLY Condemned Nazis,0
440,LIBERAL LUNATIC CHRIS MATTHEWS Scolded By Piers Morgan for Trashing Trump Family ,0
441,Biden asks U.S. Congress to allow unencumbered Zika funding vote,1
442,"U.S. Congress tangles with Facebook, other social media firms over Russia probe",1
443,France pushes U.N. to impose sanctions over Libya migrant crisis,1
444, Trump Team Allegedly Offering Government Appointments To Entertainment Scouts,0
445," Trump Hasn’t Gotten The Memo That He’s All But Wrapped Up The GOP Nomination, And It’s Hilarious",0
446,FULL SPEECH: Trump Rocks South Carolina With A HUGE Rally!,0
447,Federal spending plan reimburses New York City for Trump security,1
448,Trump allies falsely link Reuters to claim Detroit video feed was cut short,1
449,"OOPS! NEW EVIDENCE SHOWS HILLARY’S 33,000 EMAILS Aren’t Lost After All",0
450,Saudi-led coalition says strike hit a legitimate target in Yemen,1
451,Russian ex-minister Ulyukayev jailed for eight years over $2 million bribe,1
452,Iraq not equipped to try Islamic State's atrocities in Mosul: U.N.,1
453,"Democratic leaders Schumer, Pelosi to dine with Trump Wednesday",1
454,Turnout in German election slightly lower than 2013: official,1
455,"About 146,000 Rohingya have fled Myanmar violence to Bangladesh",1
456,EU should enforce rules to prevent vetoes on tax reforms: Juncker,1
457,WHY HILLARY LOVES The Idea Of Barack Obama As Supreme Court Justice,0
458,"Jails, justice system at breaking point as Philippine drugs war intensifies",1
459,black lives matter terrorists crash stage at conservative college event…black church minister threatens speaker…female thug grabs microphone…gay conservative speaker gives best response ever!,0
460,SHERIFF CLARKE Destroys Idiocy Of Gun Control In Democrat Ghetto Hell-Holes Like BLOOD-SOAKED CHICAGO,0
461,"Senate votes to confirm Trump officials for antitrust, CFIUS",1
462,German coalition talks deal early blow to Macron on Europe,1
463,"Despite Tillerson overture, White House says not right time for North Korea talks",1
464,THE LIST OF 65 MAINSTREAM MEDIA “Journalists” You Should Never Trust: Wikileaks Busts Media Hacks Working With Hillary’s Top Advisors,0
465,Trump says Japan would shoot North Korean missiles 'out of sky' if it bought U.S. weaponry,1
466,Supreme Court dismisses Hawaii's challenge to Trump travel ban,1
467,"OBAMA BRAGS About Hijacking 1.35 Million Acres In Utah, Nevada…Despite Opposition…Posts Wrong Picture Of Land",0
468,21 Hilarious Memes Of The Bundy/Oregon Standoff,0
469, Internet Collectively Cringes After Photographer Snaps Pic Of Trump’s Nutsack,0
470,China welcomes Myanmars efforts to alleviate situation in Rakhine,1
471,SECURITY NIGHTMARE? TRUMP’S “MAR-A-LAGO”… A Trump-Restored Jewel ,0
472,Saudi's Kingdom Holding says has support from government after chairman detained,1
473,"U.S. can still hit climate goals despite Supreme Court pause, White House says",1
474," Paul LePage Claims Election Will Be Rigged In Maine, Gets HUMILIATED By Secretary Of State",0
475,"South Korea approves aid to North Korea, North calls Trump 'barking dog'",1
476,Kenyan police fire teargas to break slum protests after four murdered,1
477,things got really awkward when nbc sent hoda over to help spike megyn kelly’s miserable ratings,0
478,"Russia's Putin, pulling no surprises, says he'll seek re-election",1
479,More than half of eligible Australians have so far voted in same-sex marriage ballot,1
480, Trump Judicial Nominee: Transgender Children Are Part Of ‘Satan’s Plan’ Of ‘Destruction’,0
481,London mayor says Britain should not host President Trump on state visit,1
482,Trump already a tainted name in Indonesia after Muslim ban remarks,1
483,FEDS BUST Biggest Social Security Scam Ever…Judge Among Fraudsters ,0
484,Trump to name Republican media firm owner to run communications: reports,1
485, Neo-Nazis Created The ‘Star Of David’ Anti-Hillary Meme Trump Tweeted,0
486,"Eying snap election, Japan's Abe to focus on education, security",1
487,Planned Parenthood sues Indiana for abortion law,1
488, New Group Of Armed Idiots Show Up To Provide ‘Security’ For Bundy Militia Terrorists ,0
489,APPLE ISSUES OMINOUS WARNING: ‘FBI could force us to turn on iPhone cameras and microphones’ ,0
490,Topless Femen activist tries to snatch Jesus statue from Vatican crib,1
491,"Mueller says Trump Jr, Manafort can testify publicly in Senate: Feinstein",1
492,"Among Democrats, another convention hums in Sanders fans' phones",1
493,TUCKER CARLSON BLASTS Head Of White House Press Assoc: “Do you think it’s ok that there are zero registered Republicans in the WH Press Corp?” ,0
494,Obama to Asians worried about U.S. election: It's going to be OK,1
495,Top U.S. Marine's wish-list for Trump goes well beyond troop hikes,1
496,Three U.S. senators ask Mylan for EpiPen military reimbursements,1
497,AUDIENCE MEMBER GETS The Last Word When Michael Moore Tries To Discredit Donald Trump On CNN ,0
498,Democrats set bills seeking to overturn Trump travel ban,1
499,Green groups fund-raise against Trump’s climate stance,1
500,Senate prepares Puerto Rico debt debate amid Democrats' concerns,1
501, joy reid shuts down trump supporter for peddling lie after lie about hillary clinton,0
502,Trump strongly considering naming campaign chief Bannon as chief of staff: CNN,1
503,MUSLIM BROTHERHOOD AFFILIATE INVITED To Obama’s State Of The Union…Will This Terror Group Also Be Invited?,0
504,U.S. senators reach deal on Russia sanctions,1
505,HOW THE CLINTON FOUNDATION RIPPED OFF HAITI…Stunning VIDEO That Exposes America’s Most Selfish Couple,0
506, Spicer Has Epic Freudian Slip During His Half-Assed Apology For Hitler Comments ,0
507,Barcelona balances security and freedom after deadly attacks,1
508,Argentina's Macri almost certain to run for re-election: adviser,1
509,OBAMA’S RADICAL DHS Chief Vows To “Protect” Muslims From Americans During Speech At DC Mosque,0
510, Drunken Cop Arrested After Holding Fast Food Workers At Gun Point ,0
511,"Scrapped Malaysian beer festival faced threat from militants, police say",1
512,CAUGHT ON VIDEO: DELTA PILOT Smacks Fighting Woman During Deplaning In Atlanta ,0
513,"Kerry calls for Venezuela to release political prisoners, alleviate shortages",1
514,INTERVIEW: Did the ‘Alt Right’ Die in Charlottesville?,0
515,Pence says Trump will take aggressive action to combat cyber hacking,1
516,Iraq's top Shi'ite cleric Sistani opposes secession of Kurdish region,1
517,PRESIDENT TRUMP Issues Warning To John McCain After Senator’s ‘Tough’ Speech,0
518,U.S. State Department says 'very concerned' about reports of Kirkuk confrontation,1
519,CROOKED SOROS: Trump Will Win Popular Vote In LANDSLIDE…Trump Will Lose Electoral Vote…Hillary Is “Done Deal” ,0
520,Anti-government chants ring out on anniversary of Ethiopian festival deaths,1
521, GOP Chairman Freaks Out Over This Trump Decision That Will Lose The Election,0
522,MSNBC “Equal Rights” Lawyer: Trump Women “Have Smaller Minds than his Small Hands” ,0
523,"Police examine three envelopes at Scottish parliament, one thought to contain white powder: source",1
524,"France, Italy, Germany defend Paris Accord, say cannot be renegotiated",1
525,“PARTISAN DEMOCRAT” Will Oversee WI Presidential Recount: Was Part Of Corrupt “John Doe” Case…A “Vicious and unhinged political crusade against conservatives” ,0
526," Obama And THREE Other Presidents Dwarf Trump’s Inaugural Audience, And These Numbers PROVE It",0
527,IS ISIS IN DANGER OF BEING WIPED OUT BY A FLESH EATING VIRUS?,0
528,Trump legal team delays filing leak complaint against Comey,1
529,"Trump changes tack, backs 'one China' policy in call with Xi",1
530,BIG BROTHER? NYC DRIVING PROGRAM TRACKS DRIVERS,0
531,"Fruit, prawns off the menu at China's austere party Congress",1
532,Trump said firing Comey relieved 'great pressure': New York Times,1
533,The “Safe Welfare State” Of Sweden Descends Into Anarchy…Muslim Refugee Situation Out Of Control,0
534,Pakistan orders TV channels to go off air during crackdown on Islamist protest,1
535,Comey to confirm Trump pressured him on Flynn investigation: CNN,1
536,U.S. Mideast intelligence analysts felt superiors distorted findings,1
537,HILLARY CLINTON MEETS BLACK LIVES MATTER: Says Members Will Play An ‘Important’ And ‘Constructive Role’ In America’s Future ,0
